id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1330,121,89,20,finance,Oslo,419,1827
1331,69,56,17,finance,Oslo,211,1129
1332,109,87,26,finance,Oslo,369,2167
1333,46,35,9,finance,Oslo,127,710
1334,105,70,23,finance,Oslo,352,2047
1335,185,136,31,finance,Oslo,697,4268
1336,182,110,35,finance,Oslo,683,3403
1337,76,56,13,finance,Oslo,237,1053
1338,127,104,29,finance,Oslo,444,2620
1339,139,114,34,finance,Oslo,495,2431
1340,95,65,22,finance,Oslo,312,1908
1341,50,38,11,finance,Oslo,141,649
1342,45,35,8,finance,Oslo,124,704
1343,154,110,32,finance,Oslo,560,3041
1344,120,74,22,finance,Oslo,414,2089
1345,98,59,17,finance,Oslo,324,1853
1346,188,149,41,finance,Oslo,710,3958
1347,90,68,21,finance,Oslo,292,1415
1348,60,43,11,finance,Oslo,177,782
1349,177,146,40,finance,Oslo,661,4326
1350,177,125,30,finance,Oslo,661,4130
1351,156,100,27,finance,Oslo,568,2684
1352,65,53,16,finance,Oslo,196,938
1353,182,148,36,finance,Oslo,683,3078
1354,141,112,24,finance,Oslo,503,2436
1355,175,115,38,finance,Oslo,652,4106
1356,169,138,32,finance,Oslo,625,3618
1357,134,104,24,finance,Oslo,473,3007
1358,142,115,35,finance,Oslo,508,3244
1359,47,38,10,finance,Oslo,131,628
1360,140,108,33,finance,Oslo,499,3281
1361,119,93,27,finance,Oslo,410,1846
1362,113,68,26,finance,Oslo,385,1720
1363,175,136,40,finance,Oslo,652,3515
1364,100,75,23,finance,Oslo,332,1786
1365,147,109,35,finance,Oslo,529,2786
1366,112,91,24,finance,Oslo,381,2315
1367,103,75,23,finance,Oslo,344,1637
1368,90,71,20,finance,Oslo,292,1382
1369,135,100,32,finance,Oslo,478,2354
1370,52,38,10,finance,Oslo,148,814
1371,182,129,31,finance,Oslo,683,3127
1372,166,128,39,finance,Oslo,612,3920
1373,165,103,36,finance,Oslo,608,3229
1374,95,78,19,finance,Oslo,312,1501
1375,151,121,31,finance,Oslo,546,3470
1376,48,39,8,finance,Oslo,134,609
1377,151,108,31,finance,Oslo,546,3497
1378,61,48,13,finance,Oslo,181,1013
1379,125,76,30,finance,Oslo,435,2523
1380,163,129,27,finance,Oslo,599,2888
1381,115,74,19,finance,Oslo,394,2193
1382,169,128,30,finance,Oslo,625,3015
1383,91,73,17,finance,Oslo,296,1402
1384,179,134,38,finance,Oslo,670,3530
1385,157,127,30,finance,Oslo,573,3431
1386,91,65,20,finance,Oslo,296,1587
1387,154,126,37,finance,Oslo,560,3838
1388,68,54,15,finance,Oslo,207,934
1389,52,37,11,finance,Oslo,148,774
1390,55,44,11,finance,Oslo,159,873
1391,167,111,41,finance,Oslo,617,3001
1392,102,63,24,finance,Oslo,340,1766
1393,152,96,32,finance,Oslo,551,2728
1394,77,62,15,finance,Oslo,241,1365
1395,93,68,21,finance,Oslo,304,1999
1396,149,118,36,finance,Oslo,538,3552
1397,110,75,24,finance,Oslo,373,2361
1398,160,114,26,finance,Oslo,586,3536
1399,84,66,20,finance,Oslo,268,1415
1400,93,69,22,finance,Oslo,304,1920
1401,131,105,25,finance,Oslo,461,2904
1402,159,111,29,finance,Oslo,581,2908
1403,167,119,40,finance,Oslo,617,3404
1404,180,138,43,finance,Oslo,674,3749
1405,54,43,11,finance,Oslo,155,1018
1406,99,80,17,finance,Oslo,328,1728
1407,71,58,16,finance,Oslo,218,1361
1408,85,53,15,finance,Oslo,272,1304
1409,102,74,24,finance,Oslo,340,2074
1410,101,68,18,finance,Oslo,336,2092
1411,115,80,24,finance,Oslo,394,1679
1412,63,46,12,finance,Oslo,188,861
1413,154,112,35,finance,Oslo,560,3062
1414,116,87,25,finance,Oslo,398,2627
1415,149,97,34,finance,Oslo,538,3170
1416,135,107,23,finance,Oslo,478,2363
1417,109,81,18,finance,Oslo,369,2030
1418,126,99,22,finance,Oslo,440,2630
1419,132,102,28,finance,Oslo,465,2661
1420,143,106,32,finance,Oslo,512,2479
1421,190,145,38,finance,Oslo,719,3795
1422,167,128,28,finance,Oslo,617,3038
1423,185,144,31,finance,Oslo,697,4137
1424,59,49,10,finance,Oslo,174,1127
1425,169,136,31,finance,Oslo,625,3342
1426,134,110,23,finance,Oslo,473,2404
1427,106,68,22,finance,Oslo,357,1957
1428,116,94,24,finance,Oslo,398,2561
1429,142,109,29,finance,Oslo,508,2242
1430,107,78,23,finance,Oslo,361,2120
1431,130,97,21,finance,Oslo,456,1951
1432,79,62,17,finance,Oslo,249,1227
1433,162,119,39,finance,Oslo,595,3584
1434,188,144,41,finance,Oslo,710,3945
1435,61,42,13,finance,Oslo,181,1021
1436,126,101,25,finance,Oslo,440,2240
1437,166,137,40,finance,Oslo,612,4250
1438,71,46,13,finance,Oslo,218,1220
1439,180,137,36,finance,Oslo,674,3554
1440,109,88,26,finance,Oslo,369,2071
1441,108,72,26,finance,Oslo,365,2162
1442,57,47,12,finance,Oslo,166,1089
1443,121,89,25,finance,Oslo,419,2618
1444,108,80,26,finance,Oslo,365,1781
1445,131,83,23,finance,Oslo,461,2170
1446,164,124,37,finance,Oslo,603,2712
1447,182,134,32,finance,Oslo,683,3914
1448,182,140,38,finance,Oslo,683,4389
1449,67,54,13,finance,Oslo,203,922
1450,164,134,35,finance,Oslo,603,3945
1451,189,155,35,finance,Oslo,715,4574
1452,179,118,39,finance,Oslo,670,3767
1453,190,152,39,finance,Oslo,719,4522
1454,88,73,20,finance,Oslo,284,1604
1455,138,113,26,finance,Oslo,490,3253
1456,158,130,35,finance,Oslo,577,3204
1457,145,102,27,finance,Oslo,521,2644
1458,53,41,9,finance,Oslo,152,917
1459,65,52,14,finance,Oslo,196,950
1460,85,67,14,finance,Oslo,272,1430
1461,92,57,15,finance,Oslo,300,1243
1462,94,62,22,finance,Oslo,308,1503
1463,45,31,11,finance,Oslo,124,582
1464,116,82,22,finance,Oslo,398,2366
1465,92,66,18,finance,Oslo,300,1382
1466,173,104,29,finance,Oslo,643,3440
1467,142,106,32,finance,Oslo,508,2971
1468,161,114,37,finance,Oslo,590,3714
1469,115,93,20,finance,Oslo,394,1945
1470,154,120,29,finance,Oslo,560,2620
1471,102,82,23,finance,Oslo,340,1760
1472,83,62,20,finance,Oslo,265,1708
1473,59,47,10,finance,Oslo,174,1070
1474,82,60,16,finance,Oslo,261,1519
1475,93,65,18,finance,Oslo,304,1869
1476,133,85,32,finance,Oslo,469,2272
1477,71,49,15,finance,Oslo,218,1348
1478,127,91,28,finance,Oslo,444,1998
1479,54,42,10,finance,Oslo,155,914
1480,138,93,28,finance,Oslo,490,2629
1481,157,120,35,finance,Oslo,573,3632
1482,113,71,27,finance,Oslo,385,1672
1483,159,123,36,finance,Oslo,581,2670
1484,162,129,36,finance,Oslo,595,2722
1485,60,45,12,finance,Oslo,177,1122
1486,85,68,19,finance,Oslo,272,1806
1487,79,63,14,finance,Oslo,249,1335
1488,56,36,12,finance,Oslo,163,913
1489,52,36,9,finance,Oslo,148,643
1490,118,81,21,finance,Oslo,406,1717
1491,181,115,33,finance,Oslo,679,3144
1492,134,83,30,finance,Oslo,473,2859
1493,109,82,24,finance,Oslo,369,2404
1494,136,111,29,finance,Oslo,482,2574
1495,158,122,38,finance,Oslo,577,3414
1496,184,136,45,finance,Oslo,692,3960
1497,83,64,15,finance,Oslo,265,1186
1498,70,56,12,finance,Oslo,215,1089
1499,188,154,45,finance,Oslo,710,4584
1500,86,71,22,finance,Bergen,276,2215
1501,37,26,8,finance,Bergen,96,606
1502,72,49,20,finance,Bergen,222,1378
1503,64,53,15,finance,Bergen,192,1568
1504,76,54,21,finance,Bergen,237,1868
1505,50,29,12,finance,Bergen,141,1082
1506,75,51,15,finance,Bergen,234,1644
1507,41,27,8,finance,Bergen,110,858
1508,56,39,15,finance,Bergen,163,1311
1509,62,39,12,finance,Bergen,185,981
1510,60,41,16,finance,Bergen,177,1169
1511,41,24,10,finance,Bergen,110,868
1512,79,51,16,finance,Bergen,249,1905
1513,59,39,14,finance,Bergen,174,1186
1514,53,34,14,finance,Bergen,152,885
1515,74,44,16,finance,Bergen,230,1633
1516,75,52,21,finance,Bergen,234,1941
1517,67,43,13,finance,Bergen,203,1155
1518,21,13,6,finance,Bergen,46,342
1519,38,26,10,finance,Bergen,100,762
1520,37,25,10,finance,Bergen,96,675
1521,52,35,11,finance,Bergen,148,1056
1522,61,30,16,finance,Bergen,181,948
1523,44,25,12,finance,Bergen,120,796
1524,69,40,15,finance,Bergen,211,1254
1525,84,53,22,finance,Bergen,268,1738
1526,90,59,20,finance,Bergen,292,2074
1527,84,51,16,finance,Bergen,268,2068
1528,49,33,13,finance,Bergen,138,970
1529,56,39,15,finance,Bergen,163,931
1530,75,54,17,finance,Bergen,234,1932
1531,80,56,21,finance,Bergen,253,1804
1532,66,41,14,finance,Bergen,199,1382
1533,22,14,5,finance,Bergen,49,372
1534,53,36,13,finance,Bergen,152,1062
1535,55,38,13,finance,Bergen,159,938
1536,53,35,15,finance,Bergen,152,1136
1537,32,16,7,finance,Bergen,80,584
1538,67,42,16,finance,Bergen,203,1324
1539,43,27,11,finance,Bergen,117,672
1540,85,54,20,finance,Bergen,272,1706
1541,75,41,19,finance,Bergen,234,1559
1542,43,29,12,finance,Bergen,117,837
1543,42,25,12,finance,Bergen,113,682
1544,66,47,15,finance,Bergen,199,1434
1545,26,18,5,finance,Bergen,61,415
1546,35,21,8,finance,Bergen,90,508
1547,53,31,14,finance,Bergen,152,1021
1548,31,21,7,finance,Bergen,77,573
1549,38,20,9,finance,Bergen,100,759
1550,39,22,8,finance,Bergen,103,630
1551,79,50,22,finance,Bergen,249,1593
1552,35,19,8,finance,Bergen,90,498
1553,30,17,7,finance,Bergen,74,401
1554,25,15,5,finance,Bergen,58,451
1555,84,58,21,finance,Bergen,268,1632
1556,42,24,11,finance,Bergen,113,770
1557,55,30,11,finance,Bergen,159,929
1558,50,26,10,finance,Bergen,141,769
1559,62,44,13,finance,Bergen,185,1454
1560,40,24,8,finance,Bergen,106,655
1561,81,52,21,finance,Bergen,257,1564
1562,78,49,19,finance,Bergen,245,1503
1563,42,28,10,finance,Bergen,113,823
1564,61,36,15,finance,Bergen,181,1184
1565,65,45,17,finance,Bergen,196,1446
1566,37,26,8,finance,Bergen,96,619
1567,35,21,8,finance,Bergen,90,709
1568,48,31,13,finance,Bergen,134,842
1569,82,54,20,finance,Bergen,261,1464
1570,62,36,14,finance,Bergen,185,1056
1571,82,46,16,finance,Bergen,261,1483
1572,51,31,13,finance,Bergen,145,795
1573,68,48,16,finance,Bergen,207,1461
1574,77,51,17,finance,Bergen,241,1930
1575,74,52,20,finance,Bergen,230,1730
1576,21,13,5,finance,Bergen,46,302
1577,52,35,11,finance,Bergen,148,885
1578,62,43,15,finance,Bergen,185,1350
1579,39,27,11,finance,Bergen,103,806
1580,78,38,18,finance,Bergen,245,1243
1581,84,53,23,finance,Bergen,268,1565
1582,71,47,17,finance,Bergen,218,1748
1583,35,20,10,finance,Bergen,90,522
1584,28,19,5,finance,Bergen,67,369
1585,44,31,11,finance,Bergen,120,820
1586,56,38,11,finance,Bergen,163,1120
1587,41,23,10,finance,Bergen,110,578
1588,23,12,6,finance,Bergen,52,364
1589,33,20,9,finance,Bergen,83,676
1590,32,20,7,finance,Bergen,80,600
1591,84,50,17,finance,Bergen,268,1564
1592,57,28,14,finance,Bergen,166,1164
1593,44,24,9,finance,Bergen,120,893
1594,80,44,22,finance,Bergen,253,1445
1595,84,59,23,finance,Bergen,268,2139
1596,24,15,5,finance,Bergen,55,291
1597,89,54,22,finance,Bergen,288,2250
1598,77,54,21,finance,Bergen,241,1646
1599,26,18,7,finance,Bergen,61,436
1600,78,39,20,finance,Bergen,245,1782
1601,42,30,11,finance,Bergen,113,838
1602,71,49,15,finance,Bergen,218,1614
1603,35,18,8,finance,Bergen,90,473
1604,87,60,22,finance,Bergen,280,2274
1605,69,41,16,finance,Bergen,211,1385
1606,61,41,13,finance,Bergen,181,982
1607,27,15,7,finance,Bergen,64,445
1608,74,53,20,finance,Bergen,230,1692
1609,71,48,18,finance,Bergen,218,1623
1610,51,33,10,finance,Bergen,145,979
1611,71,37,17,finance,Bergen,218,1522
1612,21,14,5,finance,Bergen,46,262
1613,63,43,14,finance,Bergen,188,1033
1614,66,41,16,finance,Bergen,199,1298
1615,72,49,14,finance,Bergen,222,1274
1616,78,38,20,finance,Bergen,245,1400
1617,74,49,19,finance,Bergen,230,1413
1618,31,21,7,finance,Bergen,77,421
1619,74,50,15,finance,Bergen,230,1678
1620,68,47,13,finance,Bergen,207,1445
1621,69,47,16,finance,Bergen,211,1451
1622,87,47,24,finance,Bergen,280,1649
1623,70,48,16,finance,Bergen,215,1331
1624,88,59,25,finance,Bergen,284,2080
1625,71,48,19,finance,Bergen,218,1650
1626,44,31,11,finance,Bergen,120,1006
1627,26,18,7,finance,Bergen,61,354
1628,23,16,5,finance,Bergen,52,394
1629,75,51,18,finance,Bergen,234,1292
1630,31,19,6,finance,Bergen,77,434
1631,54,28,11,finance,Bergen,155,886
1632,90,45,24,finance,Bergen,292,1598
1633,26,18,6,finance,Bergen,61,377
1634,70,38,17,finance,Bergen,215,1310
1635,87,55,19,finance,Bergen,280,1774
1636,27,19,6,finance,Bergen,64,450
1637,39,20,11,finance,Bergen,103,599
1638,28,19,6,finance,Bergen,67,541
1639,66,47,15,finance,Bergen,199,1476
1640,22,12,5,finance,Bergen,49,341
1641,63,37,13,finance,Bergen,188,1362
1642,24,13,5,finance,Bergen,55,281
1643,27,18,6,finance,Bergen,64,506
1644,59,29,16,finance,Bergen,174,1013
1645,22,14,5,finance,Bergen,49,319
1646,74,37,21,finance,Bergen,230,1564
1647,81,42,20,finance,Bergen,257,1306
1648,84,54,24,finance,Bergen,268,2125
1649,47,23,11,finance,Bergen,131,664
1650,33,23,7,finance,Bergen,83,486
1651,71,50,15,finance,Bergen,218,1581
1652,84,59,19,finance,Bergen,268,1696
1653,35,21,9,finance,Bergen,90,618
1654,44,24,13,finance,Bergen,120,756
1655,82,56,17,finance,Bergen,261,2040
1656,67,47,15,finance,Bergen,203,1366
1657,49,28,13,finance,Bergen,138,973
1658,50,30,11,finance,Bergen,141,758
1659,89,62,24,finance,Bergen,288,1632
1660,54,36,15,finance,Bergen,155,1164
1661,48,30,12,finance,Bergen,134,733
1662,57,35,12,finance,Bergen,166,895
1663,26,19,7,finance,Bergen,61,405
1664,29,18,6,finance,Bergen,70,491
1665,57,35,15,finance,Bergen,166,1034
1666,22,14,6,finance,Bergen,49,347
1667,77,40,20,finance,Bergen,241,1561
1668,28,15,6,finance,Bergen,67,500
1669,84,54,22,finance,Bergen,268,2062
1670,44,22,11,finance,Bergen,120,810
1671,84,58,23,finance,Bergen,268,1576
1672,74,39,16,finance,Bergen,230,1211
1673,53,37,12,finance,Bergen,152,1178
1674,31,19,8,finance,Bergen,77,590
1675,44,31,8,finance,Bergen,120,807
1676,27,18,6,finance,Bergen,64,450
1677,53,33,11,finance,Bergen,152,1060
1678,47,26,9,finance,Bergen,131,787
1679,64,38,16,finance,Bergen,192,1249
1680,80,42,16,finance,Bergen,253,1696
1681,49,31,12,finance,Bergen,138,1097
1682,22,13,5,finance,Bergen,49,311
1683,70,46,14,finance,Bergen,215,1233
1684,41,29,12,finance,Bergen,110,878
1685,59,36,12,finance,Bergen,174,1201
1686,64,31,16,finance,Bergen,192,1427
1687,66,45,19,finance,Bergen,199,1273
1688,69,41,19,finance,Bergen,211,1447
1689,54,35,11,finance,Bergen,155,860
1690,82,54,18,finance,Bergen,261,2062
1691,39,26,10,finance,Bergen,103,813
1692,71,48,18,finance,Bergen,218,1532
1693,84,53,23,finance,Bergen,268,1528
1694,68,48,18,finance,Bergen,207,1277
1695,48,28,12,finance,Bergen,134,708
1696,74,50,19,finance,Bergen,230,1774
1697,79,56,17,finance,Bergen,249,1725
1698,60,40,12,finance,Bergen,177,1381
1699,65,40,13,finance,Bergen,196,1113
1700,86,59,19,finance,Bergen,276,2238
1701,37,26,10,finance,Bergen,96,623
1702,57,37,11,finance,Bergen,166,893
1703,26,17,7,finance,Bergen,61,465
1704,67,47,15,finance,Bergen,203,1296
1705,50,29,13,finance,Bergen,141,1103
1706,83,53,21,finance,Bergen,265,1802
1707,21,11,6,finance,Bergen,46,264
1708,82,55,19,finance,Bergen,261,1642
1709,28,17,7,finance,Bergen,67,445
1710,79,55,20,finance,Bergen,249,1590
1711,33,16,9,finance,Bergen,83,527
1712,44,31,11,finance,Bergen,120,854
1713,63,33,17,finance,Bergen,188,1033
1714,30,21,8,finance,Bergen,74,568
1715,55,31,11,finance,Bergen,159,828
1716,51,31,10,finance,Bergen,145,977
1717,43,28,11,finance,Bergen,117,649
1718,59,32,15,finance,Bergen,174,1010
1719,49,31,12,finance,Bergen,138,809
1720,27,17,5,finance,Bergen,64,491
1721,90,54,18,finance,Bergen,292,1628
1722,45,29,11,finance,Bergen,124,983
1723,57,35,11,finance,Bergen,166,1254
1724,43,23,8,finance,Bergen,117,585
1725,53,38,13,finance,Bergen,152,1126
1726,48,29,10,finance,Bergen,134,743
1727,54,35,15,finance,Bergen,155,894
1728,35,21,9,finance,Bergen,90,666
1729,49,31,14,finance,Bergen,138,998
1730,42,26,9,finance,Bergen,113,845
1731,73,46,20,finance,Bergen,226,1611
1732,49,28,10,finance,Bergen,138,809
1733,58,36,12,finance,Bergen,170,1162
1734,41,24,9,finance,Bergen,110,628
1735,86,59,23,finance,Bergen,276,1730
1736,33,20,8,finance,Bergen,83,543
1737,82,53,22,finance,Bergen,261,1689
1738,39,23,8,finance,Bergen,103,659
1739,73,52,17,finance,Bergen,226,1709
1740,57,32,11,finance,Bergen,166,1228
1741,58,41,14,finance,Bergen,170,1358
1742,25,15,6,finance,Bergen,58,419
1743,71,48,16,finance,Bergen,218,1210
1744,22,14,6,finance,Bergen,49,303
1745,72,46,17,finance,Bergen,222,1244
1746,81,41,20,finance,Bergen,257,1896
1747,55,37,16,finance,Bergen,159,899
1748,47,23,10,finance,Bergen,131,944
1749,60,41,14,finance,Bergen,177,1284
1750,69,40,16,finance,Trondheim,211,1278
1751,55,33,13,finance,Trondheim,159,1072
1752,25,14,5,finance,Trondheim,58,371
1753,59,31,16,finance,Trondheim,174,920
1754,80,45,20,finance,Trondheim,253,1947
1755,58,33,14,finance,Trondheim,170,963
1756,17,9,4,finance,Trondheim,35,223
1757,87,38,16,finance,Trondheim,280,1897
1758,35,19,8,finance,Trondheim,90,498
1759,86,51,18,finance,Trondheim,276,2116
1760,46,25,10,finance,Trondheim,127,765
1761,59,23,14,finance,Trondheim,174,1149
1762,53,32,11,finance,Trondheim,152,1079
1763,41,20,10,finance,Trondheim,110,644
1764,88,53,17,finance,Trondheim,284,2002
1765,36,19,8,finance,Trondheim,93,698
1766,17,9,3,finance,Trondheim,35,205
1767,74,40,15,finance,Trondheim,230,1600
1768,86,44,19,finance,Trondheim,276,1913
1769,26,16,5,finance,Trondheim,61,374
1770,71,35,17,finance,Trondheim,218,1430
1771,71,27,19,finance,Trondheim,218,1140
1772,30,18,6,finance,Trondheim,74,510
1773,40,24,10,finance,Trondheim,106,666
1774,58,26,13,finance,Trondheim,170,890
1775,59,34,14,finance,Trondheim,174,1235
1776,43,25,8,finance,Trondheim,117,676
1777,41,19,9,finance,Trondheim,110,712
1778,63,32,12,finance,Trondheim,188,956
1779,47,26,12,finance,Trondheim,131,850
1780,43,24,10,finance,Trondheim,117,865
1781,49,25,13,finance,Trondheim,138,853
1782,84,43,16,finance,Trondheim,268,1974
1783,62,35,12,finance,Trondheim,185,1145
1784,66,35,16,finance,Trondheim,199,1502
1785,36,18,7,finance,Trondheim,93,511
1786,53,28,13,finance,Trondheim,152,1076
1787,33,20,7,finance,Trondheim,83,561
1788,89,50,22,finance,Trondheim,288,2177
1789,71,41,17,finance,Trondheim,218,1685
1790,68,33,16,finance,Trondheim,207,1359
1791,25,14,6,finance,Trondheim,58,410
1792,82,39,22,finance,Trondheim,261,1375
1793,45,28,10,finance,Trondheim,124,927
1794,80,46,18,finance,Trondheim,253,1901
1795,41,24,10,finance,Trondheim,110,709
1796,43,19,8,finance,Trondheim,117,636
1797,25,15,6,finance,Trondheim,58,434
1798,42,22,9,finance,Trondheim,113,794
1799,79,47,17,finance,Trondheim,249,1493
1800,35,18,7,finance,Trondheim,90,482
1801,52,27,13,finance,Trondheim,148,1020
1802,21,9,5,finance,Trondheim,46,321
1803,66,34,18,finance,Trondheim,199,1502
1804,87,52,21,finance,Trondheim,280,1874
1805,31,15,6,finance,Trondheim,77,454
1806,51,27,9,finance,Trondheim,145,950
1807,60,25,12,finance,Trondheim,177,866
1808,78,45,16,finance,Trondheim,245,1620
1809,76,46,14,finance,Trondheim,237,1667
1810,44,21,10,finance,Trondheim,120,789
1811,29,16,6,finance,Trondheim,70,375
1812,70,39,17,finance,Trondheim,215,1112
1813,47,28,11,finance,Trondheim,131,963
1814,79,47,19,finance,Trondheim,249,1892
1815,84,43,20,finance,Trondheim,268,1522
1816,89,41,22,finance,Trondheim,288,1541
1817,59,34,15,finance,Trondheim,174,938
1818,52,27,10,finance,Trondheim,148,749
1819,36,21,7,finance,Trondheim,93,667
1820,38,23,9,finance,Trondheim,100,668
1821,82,50,16,finance,Trondheim,261,1778
1822,29,16,7,finance,Trondheim,70,450
1823,73,39,16,finance,Trondheim,226,1512
1824,23,11,4,finance,Trondheim,52,322
1825,77,38,18,finance,Trondheim,241,1620
1826,28,17,7,finance,Trondheim,67,369
1827,48,22,10,finance,Trondheim,134,812
1828,78,46,21,finance,Trondheim,245,1558
1829,21,9,4,finance,Trondheim,46,317
1830,22,13,4,finance,Trondheim,49,347
1831,74,34,19,finance,Trondheim,230,1576
1832,24,13,6,finance,Trondheim,55,334
1833,30,18,7,finance,Trondheim,74,471
1834,50,21,11,finance,Trondheim,141,783
1835,71,30,17,finance,Trondheim,218,1058
1836,42,25,9,finance,Trondheim,113,745
1837,27,12,5,finance,Trondheim,64,373
1838,15,7,3,finance,Trondheim,29,179
1839,67,36,13,finance,Trondheim,203,1469
1840,33,19,9,finance,Trondheim,83,510
1841,53,27,11,finance,Trondheim,152,1023
1842,29,13,5,finance,Trondheim,70,337
1843,18,7,4,finance,Trondheim,38,233
1844,20,11,5,finance,Trondheim,43,255
1845,45,21,8,finance,Trondheim,124,753
1846,27,15,6,finance,Trondheim,64,440
1847,86,39,19,finance,Trondheim,276,1366
1848,66,26,12,finance,Trondheim,199,1279
1849,71,29,16,finance,Trondheim,218,1258
1850,40,21,11,finance,Trondheim,106,648
1851,66,30,13,finance,Trondheim,199,949
1852,76,46,19,finance,Trondheim,237,1855
1853,47,27,9,finance,Trondheim,131,954
1854,76,44,16,finance,Trondheim,237,1300
1855,55,28,11,finance,Trondheim,159,929
1856,89,51,22,finance,Trondheim,288,1643
1857,20,12,4,finance,Trondheim,43,297
1858,23,12,4,finance,Trondheim,52,381
1859,37,22,10,finance,Trondheim,96,615
1860,33,18,8,finance,Trondheim,83,471
1861,82,50,15,finance,Trondheim,261,1951
1862,31,13,7,finance,Trondheim,77,409
1863,53,23,10,finance,Trondheim,152,913
1864,22,11,4,finance,Trondheim,49,330
1865,28,13,8,finance,Trondheim,67,466
1866,80,48,17,finance,Trondheim,253,1617
1867,16,7,3,finance,Trondheim,32,187
1868,50,27,13,finance,Trondheim,141,777
1869,83,35,21,finance,Trondheim,265,1404
1870,19,9,4,finance,Trondheim,40,242
1871,77,46,16,finance,Trondheim,241,1646
1872,53,20,13,finance,Trondheim,152,896
1873,46,25,12,finance,Trondheim,127,941
1874,35,21,7,finance,Trondheim,90,547
1875,87,35,19,finance,Trondheim,280,1357
1876,71,42,15,finance,Trondheim,218,1658
1877,42,23,8,finance,Trondheim,113,772
1878,56,29,14,finance,Trondheim,163,1138
1879,53,26,13,finance,Trondheim,152,873
1880,87,53,19,finance,Trondheim,280,1623
1881,44,26,8,finance,Trondheim,120,644
1882,41,21,9,finance,Trondheim,110,685
1883,90,49,18,finance,Trondheim,292,1725
1884,87,47,23,finance,Trondheim,280,2185
1885,89,54,24,finance,Trondheim,288,1888
1886,18,9,4,finance,Trondheim,38,256
1887,26,13,6,finance,Trondheim,61,430
1888,61,37,15,finance,Trondheim,181,1423
1889,38,23,9,finance,Trondheim,100,562
1890,28,17,6,finance,Trondheim,67,419
1891,24,9,4,finance,Trondheim,55,330
1892,76,34,15,finance,Trondheim,237,1279
1893,68,38,13,finance,Trondheim,207,1382
1894,34,17,8,finance,Trondheim,86,540
1895,33,15,9,finance,Trondheim,83,507
1896,77,33,21,finance,Trondheim,241,1359
1897,50,30,12,finance,Trondheim,141,794
1898,62,36,14,finance,Trondheim,185,1092
1899,16,8,4,finance,Trondheim,32,222
1900,73,35,13,finance,Trondheim,226,1105
1901,67,40,14,finance,Trondheim,203,1308
1902,27,14,5,finance,Trondheim,64,417
1903,19,11,4,finance,Trondheim,40,260
1904,51,19,10,finance,Trondheim,145,743
1905,78,46,16,finance,Trondheim,245,1378
1906,21,12,4,finance,Trondheim,46,281
1907,40,18,9,finance,Trondheim,106,546
1908,53,21,12,finance,Trondheim,152,966
1909,24,13,6,finance,Trondheim,55,422
1910,33,20,6,finance,Trondheim,83,632
1911,78,32,20,finance,Trondheim,245,1647
1912,15,8,4,finance,Trondheim,29,163
1913,39,21,9,finance,Trondheim,103,716
1914,43,19,12,finance,Trondheim,117,622
1915,26,12,5,finance,Trondheim,61,306
1916,30,18,7,finance,Trondheim,74,427
1917,64,24,15,finance,Trondheim,192,1146
1918,68,34,16,finance,Trondheim,207,1306
1919,60,31,14,finance,Trondheim,177,893
1920,45,20,12,finance,Trondheim,124,814
1921,49,23,12,finance,Trondheim,138,756
1922,26,15,5,finance,Trondheim,61,315
1923,50,29,10,finance,Trondheim,141,759
1924,79,44,17,finance,Trondheim,249,1716
1925,16,8,4,finance,Trondheim,32,206
1926,78,41,16,finance,Trondheim,245,1818
1927,77,34,19,finance,Trondheim,241,1452
1928,55,29,11,finance,Trondheim,159,1167
1929,42,25,11,finance,Trondheim,113,878
1930,41,15,9,finance,Trondheim,110,646
1931,57,34,12,finance,Trondheim,166,1222
1932,71,42,13,finance,Trondheim,218,1241
1933,31,17,7,finance,Trondheim,77,441
1934,56,29,12,finance,Trondheim,163,953
1935,85,43,22,finance,Trondheim,272,1765
1936,25,14,6,finance,Trondheim,58,421
1937,42,24,9,finance,Trondheim,113,648
1938,75,35,20,finance,Trondheim,234,1224
1939,79,43,21,finance,Trondheim,249,1671
1940,53,32,14,finance,Trondheim,152,1143
1941,43,19,8,finance,Trondheim,117,807
1942,70,36,15,finance,Trondheim,215,1415
1943,16,9,4,finance,Trondheim,32,223
1944,78,46,15,finance,Trondheim,245,1714
1945,59,32,12,finance,Trondheim,174,1123
1946,76,39,15,finance,Trondheim,237,1623
1947,45,26,11,finance,Trondheim,124,867
1948,45,17,10,finance,Trondheim,124,719
1949,20,12,5,finance,Trondheim,43,259
1950,37,21,9,finance,Trondheim,96,559
1951,61,36,11,finance,Trondheim,181,1118
1952,33,17,6,finance,Trondheim,83,483
1953,44,23,10,finance,Trondheim,120,696
1954,54,22,12,finance,Trondheim,155,848
1955,28,14,8,finance,Trondheim,67,411
1956,78,44,17,finance,Trondheim,245,1840
1957,76,36,21,finance,Trondheim,237,1406
1958,57,29,10,finance,Trondheim,166,1018
1959,35,19,7,finance,Trondheim,90,535
1960,85,39,16,finance,Trondheim,272,1664
1961,54,32,14,finance,Trondheim,155,1119
1962,15,9,4,finance,Trondheim,29,191
1963,78,43,19,finance,Trondheim,245,1711
1964,42,20,8,finance,Trondheim,113,815
