id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1324,59,44,12,finance,Oslo,174,966
1325,131,106,28,finance,Oslo,461,2192
1326,143,117,32,finance,Oslo,512,2868
1327,81,52,14,finance,Oslo,257,1487
1328,125,96,25,finance,Oslo,435,2543
1329,140,109,28,finance,Oslo,499,2765
1330,89,62,17,finance,Oslo,288,1675
1331,55,42,12,finance,Oslo,159,1006
1332,85,66,15,finance,Oslo,272,1653
1333,168,119,33,finance,Oslo,621,3875
1334,126,79,24,finance,Oslo,440,2349
1335,159,111,32,finance,Oslo,581,3401
1336,146,118,27,finance,Oslo,525,3339
1337,61,46,13,finance,Oslo,181,996
1338,88,70,16,finance,Oslo,284,1558
1339,152,119,30,finance,Oslo,551,3176
1340,106,69,22,finance,Oslo,357,1818
1341,60,42,12,finance,Oslo,177,1122
1342,105,83,17,finance,Oslo,352,1580
1343,187,137,42,finance,Oslo,706,3635
1344,96,62,17,finance,Oslo,316,1436
1345,153,112,25,finance,Oslo,555,3094
1346,96,79,21,finance,Oslo,316,1988
1347,62,45,13,finance,Oslo,185,970
1348,177,140,31,finance,Oslo,661,4038
1349,99,71,18,finance,Oslo,328,1675
1350,61,40,10,finance,Oslo,181,802
1351,166,135,31,finance,Oslo,612,3394
1352,68,49,12,finance,Oslo,207,1110
1353,54,35,12,finance,Oslo,155,684
1354,104,84,25,finance,Oslo,348,1898
1355,109,72,20,finance,Oslo,369,1657
1356,81,51,18,finance,Oslo,257,1291
1357,90,66,15,finance,Oslo,292,1585
1358,62,46,14,finance,Oslo,185,824
1359,117,81,21,finance,Oslo,402,2085
1360,127,90,25,finance,Oslo,444,1918
1361,144,93,31,finance,Oslo,516,3094
1362,57,43,10,finance,Oslo,166,1024
1363,156,119,36,finance,Oslo,568,2633
1364,121,95,20,finance,Oslo,419,2515
1365,45,29,8,finance,Oslo,124,656
1366,171,136,34,finance,Oslo,634,3116
1367,182,137,44,finance,Oslo,683,3854
1368,81,48,17,finance,Oslo,257,1309
1369,164,133,35,finance,Oslo,603,4070
1370,178,146,43,finance,Oslo,665,4494
1371,145,100,31,finance,Oslo,521,3274
1372,158,127,37,finance,Oslo,577,3161
1373,73,59,14,finance,Oslo,226,1291
1374,99,77,20,finance,Oslo,328,2074
1375,160,127,33,finance,Oslo,586,3739
1376,158,107,29,finance,Oslo,577,2555
1377,160,116,38,finance,Oslo,586,3122
1378,131,105,27,finance,Oslo,461,2460
1379,98,78,20,finance,Oslo,324,1761
1380,113,90,24,finance,Oslo,385,1842
1381,48,37,9,finance,Oslo,134,794
1382,75,54,15,finance,Oslo,234,1482
1383,142,106,24,finance,Oslo,508,2668
1384,131,80,24,finance,Oslo,461,2291
1385,118,80,23,finance,Oslo,406,2428
1386,127,99,30,finance,Oslo,444,2029
1387,120,92,25,finance,Oslo,414,2406
1388,65,49,14,finance,Oslo,196,950
1389,104,79,22,finance,Oslo,348,1673
1390,81,61,14,finance,Oslo,257,1509
1391,56,37,10,finance,Oslo,163,854
1392,165,121,36,finance,Oslo,608,3620
1393,98,68,20,finance,Oslo,324,1774
1394,89,56,21,finance,Oslo,288,1264
1395,86,69,15,finance,Oslo,276,1820
1396,53,38,13,finance,Oslo,152,692
1397,131,92,28,finance,Oslo,461,2743
1398,157,110,38,finance,Oslo,573,3644
1399,133,83,22,finance,Oslo,469,2750
1400,143,110,33,finance,Oslo,512,2723
1401,72,57,16,finance,Oslo,222,1378
1402,74,57,16,finance,Oslo,230,1201
1403,71,55,14,finance,Oslo,218,1278
1404,115,77,27,finance,Oslo,394,2225
1405,135,91,25,finance,Oslo,478,2959
1406,161,108,36,finance,Oslo,590,3600
1407,182,136,43,finance,Oslo,683,3339
1408,64,49,12,finance,Oslo,192,1029
1409,174,139,34,finance,Oslo,648,3327
1410,181,148,44,finance,Oslo,679,4621
1411,125,82,22,finance,Oslo,435,2568
1412,157,127,27,finance,Oslo,573,3557
1413,131,107,29,finance,Oslo,461,3076
1414,171,130,41,finance,Oslo,634,4084
1415,58,46,14,finance,Oslo,170,842
1416,114,87,24,finance,Oslo,389,2109
1417,72,58,15,finance,Oslo,222,1215
1418,144,92,35,finance,Oslo,516,3074
1419,46,34,10,finance,Oslo,127,675
1420,117,79,29,finance,Oslo,402,2316
1421,53,41,12,finance,Oslo,152,935
1422,122,73,27,finance,Oslo,423,2391
1423,146,109,35,finance,Oslo,525,3474
1424,152,95,33,finance,Oslo,551,2415
1425,124,94,27,finance,Oslo,431,2624
1426,131,103,25,finance,Oslo,461,2805
1427,59,47,12,finance,Oslo,174,1137
1428,85,64,17,finance,Oslo,272,1519
1429,184,141,41,finance,Oslo,692,3624
1430,81,52,16,finance,Oslo,257,1428
1431,100,70,21,finance,Oslo,332,2096
1432,47,39,10,finance,Oslo,131,761
1433,186,129,45,finance,Oslo,701,3914
1434,93,67,21,finance,Oslo,304,1872
1435,184,111,41,finance,Oslo,692,4247
1436,48,39,10,finance,Oslo,134,887
1437,156,111,31,finance,Oslo,568,3404
1438,129,106,26,finance,Oslo,452,2280
1439,121,74,21,finance,Oslo,419,1716
1440,116,92,27,finance,Oslo,398,2617
1441,132,101,28,finance,Oslo,465,2471
1442,143,108,32,finance,Oslo,512,3120
1443,153,114,32,finance,Oslo,555,3585
1444,154,118,30,finance,Oslo,560,3533
1445,185,144,43,finance,Oslo,697,4079
1446,152,120,29,finance,Oslo,551,2840
1447,171,135,32,finance,Oslo,634,3686
1448,89,73,15,finance,Oslo,288,1460
1449,56,44,11,finance,Oslo,163,848
1450,100,81,19,finance,Oslo,332,1674
1451,79,56,18,finance,Oslo,249,1256
1452,74,47,14,finance,Oslo,230,1103
1453,184,133,44,finance,Oslo,692,3232
1454,182,125,32,finance,Oslo,683,3278
1455,173,117,34,finance,Oslo,643,3237
1456,173,142,42,finance,Oslo,643,3530
1457,58,47,11,finance,Oslo,170,790
1458,180,146,40,finance,Oslo,674,3800
1459,135,109,23,finance,Oslo,478,2513
1460,182,116,30,finance,Oslo,683,4034
1461,176,144,43,finance,Oslo,656,3374
1462,72,56,13,finance,Oslo,222,1047
1463,159,130,39,finance,Oslo,581,3056
1464,72,59,12,finance,Oslo,222,1260
1465,147,99,29,finance,Oslo,529,3049
1466,161,128,28,finance,Oslo,590,2700
1467,136,91,26,finance,Oslo,482,2435
1468,135,106,23,finance,Oslo,478,2511
1469,77,62,13,finance,Oslo,241,1080
1470,86,66,14,finance,Oslo,276,1732
1471,136,105,33,finance,Oslo,482,2719
1472,53,36,10,finance,Oslo,152,905
1473,86,60,21,finance,Oslo,276,1623
1474,86,66,18,finance,Oslo,276,1789
1475,106,66,22,finance,Oslo,357,1900
1476,127,89,27,finance,Oslo,444,2235
1477,156,109,35,finance,Oslo,568,3580
1478,91,67,17,finance,Oslo,296,1770
1479,175,133,34,finance,Oslo,652,4138
1480,138,110,32,finance,Oslo,490,2341
1481,75,53,18,finance,Oslo,234,1069
1482,74,60,14,finance,Oslo,230,1377
1483,171,133,29,finance,Oslo,634,3839
1484,45,31,8,finance,Oslo,124,523
1485,158,107,38,finance,Oslo,577,3191
1486,177,143,42,finance,Oslo,661,3482
1487,106,63,26,finance,Oslo,357,1745
1488,116,92,25,finance,Oslo,398,1902
1489,121,98,27,finance,Oslo,419,2621
1490,170,125,36,finance,Oslo,630,3193
1491,63,47,13,finance,Oslo,188,823
1492,108,81,22,finance,Oslo,365,2235
1493,87,70,17,finance,Oslo,280,1883
1494,173,113,38,finance,Oslo,643,3440
1495,150,110,29,finance,Oslo,542,3451
1496,181,127,38,finance,Oslo,679,3379
1497,96,78,17,finance,Oslo,316,1831
1498,68,54,17,finance,Oslo,207,1268
1499,149,122,31,finance,Oslo,538,2930
1500,90,74,20,finance,Bergen,292,2129
1501,53,38,12,finance,Bergen,152,1041
1502,37,25,9,finance,Bergen,96,659
1503,83,66,21,finance,Bergen,265,1639
1504,74,53,19,finance,Bergen,230,1632
1505,76,48,17,finance,Bergen,237,1808
1506,73,42,17,finance,Bergen,226,1382
1507,54,38,13,finance,Bergen,155,1305
1508,85,58,17,finance,Bergen,272,2104
1509,23,16,6,finance,Bergen,52,341
1510,64,44,14,finance,Bergen,192,1410
1511,74,47,15,finance,Bergen,230,1748
1512,37,26,8,finance,Bergen,96,772
1513,51,25,10,finance,Bergen,145,992
1514,56,37,15,finance,Bergen,163,1332
1515,26,18,5,finance,Bergen,61,477
1516,46,26,12,finance,Bergen,127,902
1517,89,56,18,finance,Bergen,288,2261
1518,54,35,12,finance,Bergen,155,952
1519,20,10,5,finance,Bergen,43,237
1520,28,17,6,finance,Bergen,67,397
1521,73,52,16,finance,Bergen,226,1634
1522,87,55,23,finance,Bergen,280,2009
1523,88,42,19,finance,Bergen,284,2062
1524,33,17,6,finance,Bergen,83,478
1525,80,55,22,finance,Bergen,253,2019
1526,73,52,18,finance,Bergen,226,1705
1527,34,24,9,finance,Bergen,86,656
1528,28,16,8,finance,Bergen,67,513
1529,30,21,6,finance,Bergen,74,458
1530,28,19,6,finance,Bergen,67,495
1531,83,47,22,finance,Bergen,265,1570
1532,49,26,14,finance,Bergen,138,962
1533,68,37,16,finance,Bergen,207,1061
1534,79,42,20,finance,Bergen,249,1472
1535,39,27,9,finance,Bergen,103,664
1536,22,14,5,finance,Bergen,49,319
1537,47,32,13,finance,Bergen,131,984
1538,29,20,6,finance,Bergen,70,548
1539,60,35,14,finance,Bergen,177,1321
1540,68,33,19,finance,Bergen,207,1381
1541,35,21,8,finance,Bergen,90,674
1542,21,11,6,finance,Bergen,46,327
1543,65,42,18,finance,Bergen,196,1125
1544,51,34,10,finance,Bergen,145,1057
1545,48,27,12,finance,Bergen,134,743
1546,65,31,15,finance,Bergen,196,1360
1547,85,56,21,finance,Bergen,272,1850
1548,69,43,16,finance,Bergen,211,1393
1549,74,46,17,finance,Bergen,230,1547
1550,74,49,17,finance,Bergen,230,1721
1551,27,19,7,finance,Bergen,64,449
1552,61,41,15,finance,Bergen,181,1087
1553,30,21,7,finance,Bergen,74,502
1554,55,38,15,finance,Bergen,159,1000
1555,89,47,19,finance,Bergen,288,1987
1556,52,34,13,finance,Bergen,148,1056
1557,35,19,8,finance,Bergen,90,624
1558,46,29,9,finance,Bergen,127,743
1559,41,29,8,finance,Bergen,110,654
1560,33,21,6,finance,Bergen,83,583
1561,70,40,15,finance,Bergen,215,1489
1562,71,43,16,finance,Bergen,218,1367
1563,52,31,15,finance,Bergen,148,996
1564,90,50,20,finance,Bergen,292,2150
1565,85,57,18,finance,Bergen,272,1957
1566,21,14,5,finance,Bergen,46,367
1567,24,15,6,finance,Bergen,55,435
1568,82,59,17,finance,Bergen,261,1609
1569,79,56,21,finance,Bergen,249,1788
1570,50,24,11,finance,Bergen,141,846
1571,64,32,18,finance,Bergen,192,1133
1572,70,49,16,finance,Bergen,215,1772
1573,39,27,10,finance,Bergen,103,607
1574,41,25,12,finance,Bergen,110,677
1575,41,27,11,finance,Bergen,110,808
1576,73,49,19,finance,Bergen,226,1791
1577,73,43,15,finance,Bergen,226,1328
1578,36,21,10,finance,Bergen,93,580
1579,82,48,22,finance,Bergen,261,1826
1580,67,46,14,finance,Bergen,203,1123
1581,47,32,12,finance,Bergen,131,955
1582,58,33,14,finance,Bergen,170,1140
1583,31,22,7,finance,Bergen,77,594
1584,33,22,7,finance,Bergen,83,676
1585,76,47,16,finance,Bergen,237,1813
1586,50,32,14,finance,Bergen,141,790
1587,30,16,7,finance,Bergen,74,562
1588,35,19,9,finance,Bergen,90,611
1589,44,30,10,finance,Bergen,120,660
1590,64,40,16,finance,Bergen,192,1192
1591,44,24,10,finance,Bergen,120,675
1592,88,50,24,finance,Bergen,284,2185
1593,44,26,9,finance,Bergen,120,838
1594,84,56,20,finance,Bergen,268,1841
1595,25,15,5,finance,Bergen,58,331
1596,30,21,7,finance,Bergen,74,558
1597,56,34,13,finance,Bergen,163,958
1598,31,22,6,finance,Bergen,77,505
1599,31,16,7,finance,Bergen,77,510
1600,35,19,8,finance,Bergen,90,612
1601,86,55,23,finance,Bergen,276,1612
1602,64,35,16,finance,Bergen,192,1056
1603,68,37,17,finance,Bergen,207,1110
1604,87,49,18,finance,Bergen,280,1840
1605,34,24,9,finance,Bergen,86,534
1606,26,17,7,finance,Bergen,61,486
1607,55,37,10,finance,Bergen,159,1178
1608,74,53,18,finance,Bergen,230,1653
1609,64,36,17,finance,Bergen,192,1175
1610,89,46,22,finance,Bergen,288,1830
1611,77,49,19,finance,Bergen,241,1963
1612,84,57,22,finance,Bergen,268,1707
1613,65,43,14,finance,Bergen,196,1587
1614,37,26,10,finance,Bergen,96,760
1615,85,59,24,finance,Bergen,272,1880
1616,26,18,7,finance,Bergen,61,406
1617,24,16,6,finance,Bergen,55,319
1618,63,36,13,finance,Bergen,188,1350
1619,61,43,13,finance,Bergen,181,1374
1620,53,27,10,finance,Bergen,152,900
1621,88,44,19,finance,Bergen,284,2054
1622,40,26,10,finance,Bergen,106,655
1623,49,32,14,finance,Bergen,138,1133
1624,63,40,14,finance,Bergen,188,1208
1625,69,49,18,finance,Bergen,211,1555
1626,40,23,9,finance,Bergen,106,621
1627,78,48,22,finance,Bergen,245,1993
1628,54,36,15,finance,Bergen,155,1077
1629,65,44,17,finance,Bergen,196,1598
1630,24,14,6,finance,Bergen,55,389
1631,63,44,16,finance,Bergen,188,1310
1632,48,30,13,finance,Bergen,134,1015
1633,26,17,6,finance,Bergen,61,444
1634,20,10,5,finance,Bergen,43,291
1635,87,57,21,finance,Bergen,280,2028
1636,73,45,20,finance,Bergen,226,1476
1637,70,36,19,finance,Bergen,215,1227
1638,52,25,14,finance,Bergen,148,878
1639,59,42,14,finance,Bergen,174,1035
1640,41,28,9,finance,Bergen,110,790
1641,48,32,13,finance,Bergen,134,1122
1642,48,30,9,finance,Bergen,134,787
1643,21,14,5,finance,Bergen,46,373
1644,89,53,23,finance,Bergen,288,1539
1645,63,39,16,finance,Bergen,188,1016
1646,29,18,8,finance,Bergen,70,467
1647,30,15,7,finance,Bergen,74,510
1648,22,16,5,finance,Bergen,49,280
1649,49,32,12,finance,Bergen,138,761
1650,33,18,8,finance,Bergen,83,445
1651,66,36,18,finance,Bergen,199,1449
1652,64,31,13,finance,Bergen,192,1260
1653,53,33,11,finance,Bergen,152,1010
1654,67,37,14,finance,Bergen,203,1340
1655,20,13,6,finance,Bergen,43,349
1656,82,54,16,finance,Bergen,261,1531
1657,63,40,13,finance,Bergen,188,1410
1658,29,19,7,finance,Bergen,70,462
1659,43,20,12,finance,Bergen,117,776
1660,72,50,16,finance,Bergen,222,1732
1661,40,26,10,finance,Bergen,106,721
1662,38,20,7,finance,Bergen,100,516
1663,46,28,9,finance,Bergen,127,875
1664,23,16,5,finance,Bergen,52,337
1665,40,23,9,finance,Bergen,106,828
1666,75,43,20,finance,Bergen,234,1686
1667,27,16,5,finance,Bergen,64,456
1668,60,30,13,finance,Bergen,177,1172
1669,31,18,7,finance,Bergen,77,519
1670,73,50,18,finance,Bergen,226,1807
1671,32,17,9,finance,Bergen,80,611
1672,70,46,16,finance,Bergen,215,1631
1673,65,35,16,finance,Bergen,196,1119
1674,25,17,6,finance,Bergen,58,429
1675,66,36,16,finance,Bergen,199,1271
1676,49,33,10,finance,Bergen,138,781
1677,68,45,17,finance,Bergen,207,1353
1678,66,34,17,finance,Bergen,199,1489
1679,55,37,13,finance,Bergen,159,1038
1680,41,25,9,finance,Bergen,110,702
1681,46,31,11,finance,Bergen,127,980
1682,46,31,13,finance,Bergen,127,904
1683,53,34,14,finance,Bergen,152,979
1684,41,24,11,finance,Bergen,110,594
1685,90,55,26,finance,Bergen,292,1619
1686,68,41,14,finance,Bergen,207,1334
1687,24,15,7,finance,Bergen,55,391
1688,67,40,19,finance,Bergen,203,1183
1689,33,24,9,finance,Bergen,83,719
1690,65,44,17,finance,Bergen,196,1311
1691,48,24,13,finance,Bergen,134,931
1692,30,20,8,finance,Bergen,74,435
1693,42,23,11,finance,Bergen,113,664
1694,62,41,17,finance,Bergen,185,1119
1695,43,26,8,finance,Bergen,117,699
1696,30,16,8,finance,Bergen,74,544
1697,34,20,8,finance,Bergen,86,477
1698,83,54,18,finance,Bergen,265,1619
1699,77,46,20,finance,Bergen,241,1549
1700,66,36,18,finance,Bergen,199,1110
1701,74,41,15,finance,Bergen,230,1235
1702,71,50,16,finance,Bergen,218,1426
1703,59,41,16,finance,Bergen,174,1351
1704,60,40,12,finance,Bergen,177,1203
1705,44,30,8,finance,Bergen,120,822
1706,89,60,17,finance,Bergen,288,1800
1707,40,26,8,finance,Bergen,106,751
1708,35,23,8,finance,Bergen,90,701
1709,76,46,20,finance,Bergen,237,1294
1710,36,26,7,finance,Bergen,93,629
1711,68,40,14,finance,Bergen,207,1577
1712,82,46,16,finance,Bergen,261,1598
1713,83,57,18,finance,Bergen,265,1704
1714,44,25,11,finance,Bergen,120,747
1715,55,37,13,finance,Bergen,159,907
1716,36,25,9,finance,Bergen,93,580
1717,69,48,20,finance,Bergen,211,1280
1718,20,12,5,finance,Bergen,43,239
1719,28,18,6,finance,Bergen,67,369
1720,69,39,13,finance,Bergen,211,1583
1721,31,21,6,finance,Bergen,77,414
1722,54,26,13,finance,Bergen,155,838
1723,64,34,15,finance,Bergen,192,1367
1724,81,55,17,finance,Bergen,257,1414
1725,84,46,23,finance,Bergen,268,1426
1726,89,56,24,finance,Bergen,288,1596
1727,62,41,17,finance,Bergen,185,1196
1728,40,28,10,finance,Bergen,106,665
1729,68,48,19,finance,Bergen,207,1272
1730,27,19,8,finance,Bergen,64,421
1731,62,41,14,finance,Bergen,185,1329
1732,40,23,10,finance,Bergen,106,741
1733,24,16,5,finance,Bergen,55,420
1734,82,43,19,finance,Bergen,261,1450
1735,68,45,13,finance,Bergen,207,1118
1736,57,33,11,finance,Bergen,166,912
1737,46,23,13,finance,Bergen,127,717
1738,31,22,6,finance,Bergen,77,452
1739,79,53,18,finance,Bergen,249,1515
1740,53,34,15,finance,Bergen,152,1073
1741,21,13,5,finance,Bergen,46,268
1742,22,12,5,finance,Bergen,49,347
1743,78,54,17,finance,Bergen,245,1955
1744,82,52,19,finance,Bergen,261,1838
1745,80,39,17,finance,Bergen,253,1486
1746,56,28,11,finance,Bergen,163,874
1747,58,40,16,finance,Bergen,170,1058
1748,56,39,11,finance,Bergen,163,931
1749,46,32,11,finance,Bergen,127,956
1750,63,38,13,finance,Trondheim,188,1227
1751,76,42,20,finance,Trondheim,237,1319
1752,58,32,16,finance,Trondheim,170,972
1753,54,30,10,finance,Trondheim,155,1032
1754,57,30,10,finance,Trondheim,166,1171
1755,52,29,14,finance,Trondheim,148,858
1756,81,48,19,finance,Trondheim,257,1993
1757,25,14,6,finance,Trondheim,58,346
1758,49,27,13,finance,Trondheim,138,801
1759,15,8,3,finance,Trondheim,29,157
1760,37,20,7,finance,Trondheim,96,528
1761,41,25,8,finance,Trondheim,110,621
1762,36,16,7,finance,Trondheim,93,544
1763,78,41,20,finance,Trondheim,245,1337
1764,15,6,4,finance,Trondheim,29,204
1765,54,27,14,finance,Trondheim,155,955
1766,22,11,5,finance,Trondheim,49,268
1767,15,7,3,finance,Trondheim,29,190
1768,48,28,11,finance,Trondheim,134,778
1769,36,13,8,finance,Trondheim,93,605
1770,61,33,14,finance,Trondheim,181,1026
1771,62,26,15,finance,Trondheim,185,1104
1772,34,13,8,finance,Trondheim,86,453
1773,28,15,6,finance,Trondheim,67,458
1774,37,18,9,finance,Trondheim,96,498
1775,27,15,7,finance,Trondheim,64,470
1776,37,21,8,finance,Trondheim,96,637
1777,79,38,17,finance,Trondheim,249,1520
1778,84,38,22,finance,Trondheim,268,1988
1779,84,41,19,finance,Trondheim,268,1872
1780,20,9,4,finance,Trondheim,43,226
1781,32,16,8,finance,Trondheim,80,559
1782,57,34,13,finance,Trondheim,166,1157
1783,55,33,12,finance,Trondheim,159,874
1784,89,54,17,finance,Trondheim,288,2126
1785,39,16,9,finance,Trondheim,103,536
1786,90,42,17,finance,Trondheim,292,1967
1787,56,31,12,finance,Trondheim,163,911
1788,85,46,23,finance,Trondheim,272,1510
1789,82,50,16,finance,Trondheim,261,1880
1790,51,25,13,finance,Trondheim,145,1081
1791,84,51,16,finance,Trondheim,268,1494
1792,16,9,3,finance,Trondheim,32,232
1793,55,33,14,finance,Trondheim,159,1136
1794,18,11,5,finance,Trondheim,38,263
1795,24,13,6,finance,Trondheim,55,355
1796,37,22,10,finance,Trondheim,96,615
1797,60,23,16,finance,Trondheim,177,1168
1798,53,29,14,finance,Trondheim,152,1019
1799,26,10,5,finance,Trondheim,61,378
1800,69,30,15,finance,Trondheim,211,1467
1801,29,14,6,finance,Trondheim,70,411
1802,46,26,9,finance,Trondheim,127,660
1803,77,42,15,finance,Trondheim,241,1436
1804,77,34,14,finance,Trondheim,241,1142
1805,90,52,21,finance,Trondheim,292,2171
1806,62,28,15,finance,Trondheim,185,1069
1807,85,44,20,finance,Trondheim,272,1753
1808,78,46,18,finance,Trondheim,245,1590
1809,33,20,9,finance,Trondheim,83,585
1810,85,52,16,finance,Trondheim,272,1624
1811,80,45,20,finance,Trondheim,253,1815
1812,45,27,11,finance,Trondheim,124,697
1813,90,53,21,finance,Trondheim,292,2051
1814,74,35,18,finance,Trondheim,230,1561
1815,49,30,12,finance,Trondheim,138,1048
1816,32,19,6,finance,Trondheim,80,416
1817,76,39,14,finance,Trondheim,237,1422
1818,46,28,11,finance,Trondheim,127,676
1819,84,49,17,finance,Trondheim,268,1381
1820,80,42,21,finance,Trondheim,253,1920
1821,15,7,3,finance,Trondheim,29,149
1822,55,32,11,finance,Trondheim,159,938
1823,29,15,7,finance,Trondheim,70,397
1824,43,26,8,finance,Trondheim,117,677
1825,49,29,11,finance,Trondheim,138,1034
1826,57,21,12,finance,Trondheim,166,1002
1827,73,40,14,finance,Trondheim,226,1217
1828,44,20,9,finance,Trondheim,120,818
1829,83,43,22,finance,Trondheim,265,1953
1830,55,29,14,finance,Trondheim,159,1030
1831,24,13,6,finance,Trondheim,55,362
1832,90,53,23,finance,Trondheim,292,2231
1833,18,9,3,finance,Trondheim,38,189
1834,24,14,5,finance,Trondheim,55,426
1835,87,48,23,finance,Trondheim,280,2052
1836,89,39,18,finance,Trondheim,288,1430
1837,34,21,7,finance,Trondheim,86,454
1838,73,29,18,finance,Trondheim,226,1497
1839,50,22,12,finance,Trondheim,141,734
1840,31,19,8,finance,Trondheim,77,414
1841,51,31,13,finance,Trondheim,145,970
1842,33,16,9,finance,Trondheim,83,595
1843,31,18,7,finance,Trondheim,77,469
1844,52,28,10,finance,Trondheim,148,1044
1845,32,15,6,finance,Trondheim,80,491
1846,55,29,13,finance,Trondheim,159,1080
1847,70,33,17,finance,Trondheim,215,1483
1848,16,7,4,finance,Trondheim,32,218
1849,75,40,20,finance,Trondheim,234,1786
1850,51,24,11,finance,Trondheim,145,931
1851,19,10,5,finance,Trondheim,40,247
1852,24,14,6,finance,Trondheim,55,316
1853,63,24,15,finance,Trondheim,188,911
1854,78,46,20,finance,Trondheim,245,1939
1855,55,29,15,finance,Trondheim,159,989
1856,69,28,17,finance,Trondheim,211,1241
1857,63,27,17,finance,Trondheim,188,1232
1858,61,34,16,finance,Trondheim,181,1292
1859,64,38,14,finance,Trondheim,192,1228
1860,42,23,11,finance,Trondheim,113,760
1861,58,33,11,finance,Trondheim,170,1129
1862,41,23,10,finance,Trondheim,110,835
1863,58,32,16,finance,Trondheim,170,939
1864,90,51,18,finance,Trondheim,292,1765
1865,27,14,7,finance,Trondheim,64,477
1866,47,26,13,finance,Trondheim,131,1023
1867,82,41,20,finance,Trondheim,261,1489
1868,73,40,13,finance,Trondheim,226,1446
1869,45,28,10,finance,Trondheim,124,968
1870,49,22,11,finance,Trondheim,138,804
1871,67,35,15,finance,Trondheim,203,1265
1872,56,34,12,finance,Trondheim,163,1066
1873,59,34,13,finance,Trondheim,174,1336
1874,20,10,5,finance,Trondheim,43,231
1875,45,24,11,finance,Trondheim,124,878
1876,22,13,4,finance,Trondheim,49,272
1877,81,44,18,finance,Trondheim,257,1958
1878,76,42,18,finance,Trondheim,237,1790
1879,85,35,22,finance,Trondheim,272,1720
1880,41,21,8,finance,Trondheim,110,648
1881,31,13,7,finance,Trondheim,77,432
1882,62,37,15,finance,Trondheim,185,1381
1883,72,42,17,finance,Trondheim,222,1368
1884,57,35,11,finance,Trondheim,166,1287
1885,82,41,20,finance,Trondheim,261,1653
1886,48,22,10,finance,Trondheim,134,949
1887,88,49,17,finance,Trondheim,284,1432
1888,40,23,11,finance,Trondheim,106,815
1889,58,32,15,finance,Trondheim,170,1185
1890,85,51,23,finance,Trondheim,272,1963
1891,33,17,8,finance,Trondheim,83,616
1892,51,31,10,finance,Trondheim,145,902
1893,20,10,5,finance,Trondheim,43,270
1894,47,26,10,finance,Trondheim,131,680
1895,45,27,9,finance,Trondheim,124,865
1896,63,30,15,finance,Trondheim,188,1185
1897,77,41,20,finance,Trondheim,241,1837
1898,17,7,4,finance,Trondheim,35,192
1899,81,42,15,finance,Trondheim,257,1811
1900,42,22,9,finance,Trondheim,113,624
1901,29,16,6,finance,Trondheim,70,370
1902,63,37,15,finance,Trondheim,188,1138
1903,66,25,14,finance,Trondheim,199,1165
1904,15,9,3,finance,Trondheim,29,169
1905,87,44,20,finance,Trondheim,280,1909
1906,60,28,16,finance,Trondheim,177,1216
1907,54,30,12,finance,Trondheim,155,895
1908,25,14,6,finance,Trondheim,58,320
1909,24,9,5,finance,Trondheim,55,370
1910,17,10,4,finance,Trondheim,35,226
1911,71,40,15,finance,Trondheim,218,1590
1912,83,45,18,finance,Trondheim,265,1826
1913,16,7,3,finance,Trondheim,32,182
1914,22,10,5,finance,Trondheim,49,330
1915,39,15,9,finance,Trondheim,103,521
1916,49,28,12,finance,Trondheim,138,899
1917,69,42,16,finance,Trondheim,211,1145
1918,54,20,14,finance,Trondheim,155,1021
1919,62,26,16,finance,Trondheim,185,1260
1920,36,18,9,finance,Trondheim,93,604
1921,59,31,16,finance,Trondheim,174,1078
1922,75,43,16,finance,Trondheim,234,1457
1923,85,46,23,finance,Trondheim,272,1937
1924,76,43,15,finance,Trondheim,237,1552
1925,19,9,5,finance,Trondheim,40,275
1926,44,24,12,finance,Trondheim,120,943
1927,62,36,12,finance,Trondheim,185,1179
1928,46,28,10,finance,Trondheim,127,985
1929,45,27,9,finance,Trondheim,124,833
1930,75,30,19,finance,Trondheim,234,1237
1931,87,45,20,finance,Trondheim,280,1481
1932,29,16,6,finance,Trondheim,70,455
1933,75,39,16,finance,Trondheim,234,1268
1934,79,41,21,finance,Trondheim,249,1664
1935,62,36,14,finance,Trondheim,185,1368
1936,77,47,19,finance,Trondheim,241,1339
1937,48,22,10,finance,Trondheim,134,957
1938,65,38,16,finance,Trondheim,196,1187
1939,80,48,18,finance,Trondheim,253,1960
1940,54,30,14,finance,Trondheim,155,1066
1941,47,28,11,finance,Trondheim,131,1006
1942,20,11,5,finance,Trondheim,43,249
1943,89,51,22,finance,Trondheim,288,2058
1944,45,27,10,finance,Trondheim,124,948
1945,32,17,8,finance,Trondheim,80,528
1946,32,17,7,finance,Trondheim,80,413
1947,26,11,6,finance,Trondheim,61,389
1948,73,45,17,finance,Trondheim,226,1459
1949,19,10,4,finance,Trondheim,40,283
1950,84,40,19,finance,Trondheim,268,1925
1951,74,35,14,finance,Trondheim,230,1457
1952,52,23,11,finance,Trondheim,148,785
1953,22,13,5,finance,Trondheim,49,372
1954,80,32,17,finance,Trondheim,253,1292
1955,56,34,13,finance,Trondheim,163,1152
1956,16,9,3,finance,Trondheim,32,167
1957,64,34,13,finance,Trondheim,192,1211
1958,28,12,6,finance,Trondheim,67,446
