id,nr_employees,nr_closed_cubicles,nr_meeting_room_total_occupancy,industry,city,sqm_social_zones,sqm_net_area
1235,99,54,20,finance,Oslo,197,1574.3
1236,119,50,32,finance,Oslo,235,1829.1
1237,114,51,33,finance,Oslo,261,2217.6
1238,118,67,28,finance,Oslo,311,2108.7
1239,82,40,20,finance,Oslo,184,1533.6
1240,64,38,16,finance,Oslo,169,1368.8
1241,115,58,31,finance,Oslo,262,1999.2
1242,56,34,14,finance,Oslo,131,1102.4
1243,55,25,12,finance,Oslo,152,1012
1244,69,40,14,finance,Oslo,125,1119.3
1245,92,54,22,finance,Oslo,242,1612.8
1246,67,33,17,finance,Oslo,116,1088.1
1247,83,50,24,finance,Oslo,165,1334.5
1248,107,44,28,finance,Oslo,296,2004.8
1249,75,33,21,finance,Oslo,153,1290
1250,48,29,10,finance,Oslo,130,930.9
1251,105,61,32,finance,Oslo,310,2316.6
1252,84,39,23,finance,Oslo,167,1606
1253,71,42,20,finance,Oslo,174,1290.1
1254,67,28,14,finance,Oslo,149,1144.5
1255,69,36,18,finance,Oslo,127,1205.4
1256,66,40,18,finance,Oslo,156,1277.2
1257,89,41,23,finance,Oslo,209,1591.2
1258,105,47,22,finance,Oslo,193,1757.4
1259,83,45,21,finance,Oslo,180,1206.9
1260,52,28,11,finance,Oslo,100,973.7
1261,66,29,17,finance,Oslo,156,1131.2
1262,112,46,27,finance,Oslo,235,1665
1263,73,34,22,finance,Oslo,141,1354.5
1264,90,45,24,finance,Oslo,171,1685.4
1265,80,33,19,finance,Oslo,166,1267.2
1266,49,28,14,finance,Oslo,127,891.8
1267,54,22,13,finance,Oslo,95,925.6
1268,60,32,15,finance,Oslo,114,1016.5
1269,46,20,9,finance,Oslo,93,855
1270,54,23,12,finance,Oslo,95,907.8
1271,82,44,17,finance,Oslo,146,1215.5
1272,54,25,12,finance,Oslo,116,1019.2
1273,56,31,16,finance,Oslo,105,906.4
1274,92,38,20,finance,Oslo,182,1620
1275,46,24,12,finance,Oslo,82,811.8
1276,101,56,26,finance,Oslo,218,2049.6
1277,47,22,12,finance,Oslo,107,801.9
1278,92,51,24,finance,Oslo,209,1686.7
1279,90,46,23,finance,Oslo,209,1431
1280,90,50,19,finance,Oslo,186,1319.7
1281,66,31,14,finance,Oslo,174,1309.8
1282,79,38,22,finance,Oslo,208,1515.1
1283,117,47,29,finance,Oslo,212,2045.8
1284,104,53,22,finance,Oslo,251,1861.6
1285,75,32,17,finance,Oslo,123,1054
1286,119,48,29,finance,Oslo,205,1705.2
1287,53,29,11,finance,Oslo,92,790.5
1288,48,27,11,finance,Oslo,103,739.6
1289,69,36,19,finance,Oslo,141,1413.6
1290,47,23,10,finance,Oslo,80,648
1291,75,45,21,finance,Oslo,172,1297.2
1292,61,26,13,finance,Oslo,103,950
1293,101,43,29,finance,Oslo,202,1557
1294,74,36,22,finance,Oslo,174,1280.4
1295,109,54,22,finance,Oslo,181,1683.5
1296,55,28,15,finance,Oslo,133,1107.4
1297,114,66,23,finance,Oslo,173,1664.6
1298,116,64,34,finance,Oslo,199,1990.2
1299,62,31,14,finance,Oslo,116,1102.1
1300,84,44,22,finance,Oslo,234,1560
1301,76,35,20,finance,Oslo,146,1152.8
1302,54,31,11,finance,Oslo,114,1046.4
1303,107,52,23,finance,Oslo,239,1801.8
1304,71,29,21,finance,Oslo,154,1355.2
1305,62,32,17,finance,Oslo,111,910.2
1306,105,54,24,finance,Oslo,256,2086.2
1307,50,30,10,finance,Oslo,100,756
1308,109,63,27,finance,Oslo,206,1850.7
1309,68,32,18,finance,Oslo,156,1168.2
1310,78,46,20,finance,Oslo,164,1152
1311,58,25,13,finance,Oslo,102,998.4
1312,57,32,15,finance,Oslo,144,998.4
1313,53,25,15,finance,Oslo,155,1060.2
1314,52,29,11,finance,Oslo,99,818.8
1315,52,22,15,finance,Oslo,83,774.3
1316,112,45,32,finance,Oslo,194,1852.2
1317,117,64,30,finance,Oslo,279,1856.8
1318,63,31,17,finance,Oslo,172,1265.4
1319,52,28,12,finance,Oslo,77,772.8
1320,108,50,24,finance,Oslo,197,1547
1321,99,55,25,finance,Oslo,165,1628.9
1322,70,36,20,finance,Oslo,145,1222.2
1323,101,61,28,finance,Oslo,207,1672
1324,75,37,17,finance,Oslo,188,1470.6
1325,110,44,27,finance,Oslo,282,2172
1326,81,34,23,finance,Oslo,207,1504.2
1327,85,50,24,finance,Oslo,159,1335.6
1328,101,58,21,finance,Oslo,235,1566
1329,78,34,16,finance,Oslo,142,1049.6
1330,95,44,26,finance,Oslo,194,1848
1331,101,54,28,finance,Oslo,217,1775.1
1332,52,22,15,finance,Oslo,105,970.1
1333,47,28,11,finance,Oslo,98,817
1334,50,22,10,finance,Oslo,101,959.4
1335,119,58,28,finance,Oslo,196,1783.5
1336,68,37,20,finance,Oslo,150,1087.5
1337,99,52,25,finance,Oslo,209,1548.8
1338,119,68,32,finance,Oslo,207,1817.7
1339,87,37,20,finance,Oslo,200,1670.4
1340,72,39,21,finance,Oslo,183,1333.2
1341,62,30,15,finance,Oslo,127,920.2
1342,120,68,32,finance,Oslo,231,2178
1343,106,49,24,finance,Oslo,258,1986.9
1344,104,58,31,finance,Oslo,195,1621.2
1345,109,44,28,finance,Oslo,222,2045.3
1346,49,20,13,finance,Oslo,98,705.2
1347,117,57,27,finance,Oslo,262,1788.9
1348,56,23,13,finance,Oslo,79,772.8
1349,80,39,18,finance,Oslo,164,1205.6
1350,88,52,20,finance,Oslo,199,1872
1351,95,45,22,finance,Oslo,168,1458
1352,97,39,25,finance,Oslo,248,1835.4
1353,117,67,30,finance,Oslo,243,2396.8
1354,49,25,15,finance,Oslo,112,898.9
1355,69,38,17,finance,Oslo,116,1078.8
1356,106,42,23,finance,Oslo,214,1744.2
1357,106,58,27,finance,Oslo,305,2177.4
1358,71,33,16,finance,Oslo,161,1080
1359,54,24,13,finance,Oslo,85,846.3
1360,88,35,25,finance,Oslo,196,1687.2
1361,104,57,28,finance,Oslo,243,2003.4
1362,113,57,30,finance,Oslo,223,1640
1363,49,29,12,finance,Oslo,137,1071
1364,106,60,27,finance,Oslo,189,1775.6
1365,66,34,14,finance,Oslo,188,1356.6
1366,45,22,13,finance,Oslo,93,640
1367,86,43,20,finance,Oslo,213,1430.4
1368,59,24,16,finance,Oslo,135,1188
1369,100,51,26,finance,Oslo,232,1858.5
1370,113,45,34,finance,Oslo,223,1881.6
1371,54,27,12,finance,Oslo,141,1106.7
1372,89,41,22,finance,Oslo,170,1656.8
1373,97,55,22,finance,Oslo,251,2088
1374,53,23,11,finance,Oslo,95,791.7
1375,102,49,24,finance,Oslo,257,1977.5
1376,96,46,21,finance,Oslo,216,1744.1
1377,95,53,24,finance,Oslo,255,1788.8
1378,111,51,31,finance,Oslo,217,1949.3
1379,81,46,23,finance,Oslo,239,1755
1380,46,22,11,finance,Oslo,76,695.2
1381,85,40,18,finance,Oslo,158,1544.4
1382,99,49,22,finance,Oslo,221,1513
1383,56,23,16,finance,Oslo,123,912
1384,120,71,30,finance,Oslo,230,2187.9
1385,54,32,15,finance,Oslo,160,1131.2
1386,93,55,27,finance,Oslo,161,1435
1387,54,30,12,finance,Oslo,121,1123.2
1388,54,27,15,finance,Oslo,101,998.4
1389,66,37,14,finance,Oslo,147,1263.6
1390,59,25,15,finance,Oslo,120,1069.2
1391,60,31,14,finance,Oslo,142,1050
1392,96,45,25,finance,Oslo,184,1328
1393,45,26,10,finance,Oslo,105,955.8
1394,79,34,17,finance,Oslo,184,1456
1395,107,57,28,finance,Oslo,216,1747.2
1396,61,26,14,finance,Oslo,102,929.2
1397,114,67,25,finance,Oslo,244,2101.2
1398,96,52,24,finance,Oslo,178,1754.4
1399,83,34,20,finance,Oslo,166,1424.8
1400,49,22,14,finance,Oslo,105,1003
1401,54,31,14,finance,Oslo,109,1009.8
1402,48,29,11,finance,Oslo,112,836
1403,112,61,24,finance,Oslo,304,2364
1404,76,38,19,finance,Oslo,140,1303.4
1405,52,24,12,finance,Oslo,94,783.2
1406,53,23,13,finance,Oslo,120,987.9
1407,115,67,25,finance,Oslo,266,2442.6
1408,52,31,11,finance,Oslo,92,864.8
1409,102,61,28,finance,Oslo,240,2043.7
1410,48,23,13,finance,Oslo,89,882
1411,83,40,22,finance,Oslo,178,1406.5
1412,60,35,13,finance,Oslo,108,907.2
1413,106,43,28,finance,Oslo,185,1681.5
1414,98,41,22,finance,Oslo,178,1304.1
1415,73,42,15,finance,Oslo,115,1079
1416,84,38,24,finance,Oslo,201,1401.6
1417,74,38,20,finance,Oslo,224,1544.4
1418,49,29,15,finance,Oslo,137,911.4
1419,88,48,18,finance,Oslo,151,1309
1420,100,51,23,finance,Oslo,210,1583.4
1421,51,21,15,finance,Oslo,88,809.1
1422,61,28,16,finance,Oslo,126,1144.5
1423,66,37,14,finance,Oslo,104,1029.6
1424,66,32,19,finance,Oslo,197,1322.1
1425,72,36,17,finance,Oslo,191,1362.5
1426,114,62,32,finance,Oslo,242,1913.6
1427,108,44,23,finance,Oslo,210,1750
1428,103,58,30,finance,Oslo,177,1642.6
1429,53,30,15,finance,Oslo,106,784
1430,93,46,21,finance,Oslo,203,1744
1431,115,56,33,finance,Oslo,242,1958.4
1432,48,28,10,finance,Oslo,117,971.8
1433,104,51,31,finance,Oslo,179,1767
1434,72,42,19,finance,Oslo,203,1409.8
1435,115,51,23,finance,Oslo,181,1606.5
1436,86,41,23,finance,Oslo,257,1740
1437,51,27,13,finance,Oslo,102,855.4
1438,115,49,33,finance,Oslo,286,2265.5
1439,48,20,11,finance,Oslo,114,758.4
1440,85,47,19,finance,Oslo,252,1691.2
1441,57,34,14,finance,Oslo,94,861
1442,93,42,23,finance,Oslo,176,1485.2
1443,103,60,28,finance,Oslo,187,1642.6
1444,119,66,35,finance,Oslo,293,2574
1445,73,29,19,finance,Oslo,180,1210
1446,119,64,27,finance,Oslo,233,1806
1447,72,35,19,finance,Oslo,135,1297.8
1448,111,46,25,finance,Oslo,261,1801.8
1449,88,52,22,finance,Oslo,178,1782
1450,93,39,23,finance,Oslo,212,1643
1451,48,22,10,finance,Oslo,120,800
1452,49,28,14,finance,Oslo,120,982.8
1453,112,57,26,finance,Oslo,331,2320.5
1454,116,66,27,finance,Oslo,330,2236.3
1455,56,33,15,finance,Oslo,111,904.8
1456,52,24,11,finance,Oslo,95,791.7
1457,68,39,16,finance,Oslo,149,1131.6
1458,70,32,14,finance,Oslo,184,1392
1459,48,27,10,finance,Oslo,102,1020
1460,60,26,18,finance,Oslo,127,852.8
1461,112,53,30,finance,Oslo,208,1599
1462,90,50,25,finance,Oslo,193,1881
1463,107,48,31,finance,Oslo,271,2064.6
1464,107,57,29,finance,Oslo,232,1544
1465,73,30,22,finance,Oslo,156,1300
1466,45,20,13,finance,Oslo,112,764.4
1467,113,46,28,finance,Oslo,216,1664.3
1468,47,28,10,finance,Oslo,94,943.5
1469,75,34,20,finance,Oslo,169,1290
1470,84,45,17,finance,Oslo,231,1708.2
1471,51,31,11,finance,Oslo,105,1013.7
1472,73,41,19,finance,Oslo,199,1396.5
1473,52,30,13,finance,Oslo,135,931
1474,66,26,15,finance,Oslo,141,1241.2
1475,49,23,14,finance,Oslo,130,980.4
1476,102,54,24,finance,Oslo,224,2160
1477,51,21,13,finance,Oslo,95,790.5
1478,113,46,23,finance,Oslo,175,1747.2
1479,73,41,17,finance,Oslo,118,1126.6
1480,119,59,26,finance,Oslo,309,2244
1481,111,63,32,finance,Oslo,261,1812.8
1482,119,58,24,finance,Oslo,189,1869.3
1483,97,44,29,finance,Oslo,155,1377
1484,61,30,15,finance,Oslo,130,1155.4
1485,69,38,16,finance,Oslo,162,1426.8
1486,96,44,28,finance,Oslo,220,1797.6
1487,76,38,22,finance,Oslo,150,1441.6
1488,49,22,11,finance,Oslo,93,803.6
1489,112,62,28,finance,Oslo,270,2323
1490,76,33,21,finance,Oslo,136,1144
1491,45,23,11,finance,Oslo,102,861.1
1492,67,33,20,finance,Oslo,150,1176
1493,97,56,20,finance,Oslo,261,2006.8
1494,46,27,13,finance,Oslo,97,911.6
1495,63,27,15,finance,Oslo,131,1018.5
1496,70,39,19,finance,Oslo,138,1152
1497,58,35,12,finance,Oslo,90,861
1498,89,36,20,finance,Oslo,223,1522.5
1499,116,53,26,finance,Oslo,193,1657.5
1500,22,10,6,finance,Bergen,71,521.36
1501,26,15,6,finance,Bergen,72,605.36
1502,55,29,13,finance,Bergen,153,1493.8
1503,90,51,22,finance,Bergen,228,2008.16
1504,59,25,13,finance,Bergen,186,1262.94
1505,43,21,10,finance,Bergen,147,1056.72
1506,39,18,9,finance,Bergen,108,942.48
1507,76,35,16,finance,Bergen,309,2133.6
1508,82,34,24,finance,Bergen,252,1979.6
1509,47,24,13,finance,Bergen,130,1046.64
1510,54,24,11,finance,Bergen,137,1096.48
1511,29,12,7,finance,Bergen,87,692.16
1512,23,14,5,finance,Bergen,75,564.48
1513,85,37,24,finance,Bergen,225,2248.4
1514,34,20,7,finance,Bergen,107,828.38
1515,51,27,11,finance,Bergen,155,1308.3
1516,84,45,24,finance,Bergen,254,1884.96
1517,36,15,8,finance,Bergen,89,768.18
1518,43,19,11,finance,Bergen,112,1083.32
1519,42,21,9,finance,Bergen,120,1128.96
1520,33,15,7,finance,Bergen,133,924
1521,40,18,12,finance,Bergen,113,1068.2
1522,70,35,20,finance,Bergen,230,1557.5
1523,46,25,13,finance,Bergen,131,1293.6
1524,74,41,19,finance,Bergen,216,2082.36
1525,35,19,8,finance,Bergen,106,763.84
1526,85,39,23,finance,Bergen,252,1852.2
1527,71,34,14,finance,Bergen,209,1566.04
1528,75,45,16,finance,Bergen,311,2075.36
1529,35,14,8,finance,Bergen,112,805.98
1530,49,27,11,finance,Bergen,122,1120.56
1531,80,37,17,finance,Bergen,225,1819.72
1532,78,36,22,finance,Bergen,186,1675.52
1533,86,45,26,finance,Bergen,280,2571.66
1534,26,11,5,finance,Bergen,58,488.04
1535,60,25,13,finance,Bergen,160,1358.28
1536,71,34,14,finance,Bergen,207,1416.1
1537,85,37,24,finance,Bergen,232,2105.32
1538,25,12,7,finance,Bergen,98,689.92
1539,65,34,14,finance,Bergen,176,1692.74
1540,74,40,20,finance,Bergen,218,1857.24
1541,42,18,8,finance,Bergen,100,999.6
1542,39,23,12,finance,Bergen,114,1077.44
1543,44,26,10,finance,Bergen,155,1276.8
1544,61,34,13,finance,Bergen,180,1799.28
1545,22,11,6,finance,Bergen,50,458.64
1546,56,30,12,finance,Bergen,204,1495.48
1547,40,20,9,finance,Bergen,141,1081.92
1548,58,27,12,finance,Bergen,166,1371.58
1549,36,17,10,finance,Bergen,99,970.2
1550,52,27,13,finance,Bergen,176,1545.6
1551,76,38,21,finance,Bergen,254,2097.9
1552,76,42,16,finance,Bergen,262,2157.4
1553,65,26,16,finance,Bergen,187,1363.18
1554,36,15,10,finance,Bergen,105,836.92
1555,78,41,21,finance,Bergen,188,1685.6
1556,55,28,16,finance,Bergen,163,1372.14
1557,61,34,17,finance,Bergen,231,1568
1558,90,50,20,finance,Bergen,195,1859.2
1559,78,41,20,finance,Bergen,308,2198.98
1560,79,46,22,finance,Bergen,222,1893.36
1561,69,30,18,finance,Bergen,171,1588.86
1562,35,18,10,finance,Bergen,123,943.74
1563,52,26,16,finance,Bergen,138,1237.04
1564,22,9,5,finance,Bergen,61,569.52
1565,28,14,8,finance,Bergen,81,672
1566,35,17,9,finance,Bergen,105,708.82
1567,71,37,18,finance,Bergen,262,1852.2
1568,54,26,16,finance,Bergen,194,1491.84
1569,29,14,6,finance,Bergen,90,610.54
1570,88,51,18,finance,Bergen,307,2505.72
1571,58,35,17,finance,Bergen,204,1570.8
1572,29,16,7,finance,Bergen,102,786.24
1573,65,34,14,finance,Bergen,214,1502.9
1574,68,32,18,finance,Bergen,191,1486.8
1575,50,26,12,finance,Bergen,159,1108.8
1576,76,32,22,finance,Bergen,246,1892.8
1577,69,33,18,finance,Bergen,217,1495.2
1578,82,39,21,finance,Bergen,317,2246.44
1579,79,39,17,finance,Bergen,221,2079
1580,62,33,14,finance,Bergen,187,1281.84
1581,56,25,12,finance,Bergen,151,1119.72
1582,52,27,12,finance,Bergen,134,1070.16
1583,77,32,21,finance,Bergen,201,1892.8
1584,82,42,23,finance,Bergen,230,1955.1
1585,32,19,9,finance,Bergen,108,932.4
1586,39,20,9,finance,Bergen,149,1123.36
1587,29,12,7,finance,Bergen,74,577.92
1588,89,53,25,finance,Bergen,281,2244.48
1589,65,37,17,finance,Bergen,233,1632.68
1590,84,34,24,finance,Bergen,230,1749.44
1591,25,12,7,finance,Bergen,84,603.68
1592,30,13,7,finance,Bergen,66,616
1593,63,34,13,finance,Bergen,248,1817.2
1594,87,48,26,finance,Bergen,194,1825.74
1595,43,19,12,finance,Bergen,130,1212.12
1596,32,16,8,finance,Bergen,83,752.64
1597,28,15,7,finance,Bergen,71,623
1598,84,46,24,finance,Bergen,274,1940.4
1599,80,36,21,finance,Bergen,238,1687.84
1600,82,39,18,finance,Bergen,256,2023.84
1601,69,33,14,finance,Bergen,261,1770.16
1602,90,41,20,finance,Bergen,224,1775.76
1603,82,43,22,finance,Bergen,336,2469.6
1604,65,35,19,finance,Bergen,194,1532.72
1605,51,22,13,finance,Bergen,140,1216.04
1606,43,22,10,finance,Bergen,139,1260
1607,58,34,14,finance,Bergen,176,1528.52
1608,33,17,10,finance,Bergen,138,991.2
1609,47,26,12,finance,Bergen,152,1094.8
1610,21,9,6,finance,Bergen,64,468.72
1611,25,15,7,finance,Bergen,85,710.64
1612,43,22,10,finance,Bergen,113,1060.5
1613,86,48,21,finance,Bergen,318,2517.2
1614,31,13,8,finance,Bergen,97,742.56
1615,83,49,22,finance,Bergen,316,2199.12
1616,75,39,21,finance,Bergen,237,1757.7
1617,54,27,15,finance,Bergen,201,1411.2
1618,48,26,14,finance,Bergen,122,1071.84
1619,52,28,14,finance,Bergen,179,1276.52
1620,89,43,20,finance,Bergen,246,1808.8
1621,63,30,13,finance,Bergen,247,1691.76
1622,87,36,23,finance,Bergen,238,2350.6
1623,24,12,6,finance,Bergen,90,611.52
1624,23,12,6,finance,Bergen,88,614.18
1625,66,30,19,finance,Bergen,180,1400.7
1626,87,35,19,finance,Bergen,243,1717.38
1627,65,26,17,finance,Bergen,174,1436.4
1628,50,22,11,finance,Bergen,132,1196.86
1629,85,47,19,finance,Bergen,260,1733.48
1630,20,8,4,finance,Bergen,64,430.08
1631,61,29,17,finance,Bergen,189,1722.7
1632,39,23,9,finance,Bergen,84,795.2
1633,35,18,9,finance,Bergen,104,1041.6
1634,27,12,6,finance,Bergen,56,522.9
1635,23,11,6,finance,Bergen,76,582.4
1636,68,37,17,finance,Bergen,214,1571.36
1637,77,37,18,finance,Bergen,223,2199.12
1638,78,34,17,finance,Bergen,223,1715.7
1639,77,34,17,finance,Bergen,233,1899.52
1640,49,21,11,finance,Bergen,153,1315.44
1641,58,25,14,finance,Bergen,127,1235.78
1642,70,33,18,finance,Bergen,224,1575.42
1643,48,24,13,finance,Bergen,144,1118.6
1644,59,31,13,finance,Bergen,216,1571.78
1645,35,17,11,finance,Bergen,97,890.82
1646,64,32,15,finance,Bergen,140,1289.82
1647,88,45,18,finance,Bergen,334,2304.26
1648,29,16,8,finance,Bergen,96,764.26
1649,27,16,7,finance,Bergen,106,805
1650,79,38,17,finance,Bergen,192,1519.56
1651,20,12,4,finance,Bergen,75,539.28
1652,59,24,18,finance,Bergen,217,1640.24
1653,87,43,26,finance,Bergen,292,2031.12
1654,77,37,17,finance,Bergen,173,1613.92
1655,79,45,20,finance,Bergen,242,2419.2
1656,55,29,16,finance,Bergen,123,1134
1657,45,25,11,finance,Bergen,157,1281.42
1658,39,21,9,finance,Bergen,148,1120.56
1659,43,24,11,finance,Bergen,162,1244.88
1660,59,24,17,finance,Bergen,167,1470
1661,50,24,12,finance,Bergen,144,1384.6
1662,90,47,25,finance,Bergen,205,1973.16
1663,67,40,17,finance,Bergen,205,1996.4
1664,45,26,10,finance,Bergen,133,907.2
1665,83,40,21,finance,Bergen,252,2056.32
1666,64,32,18,finance,Bergen,189,1643.88
1667,23,10,5,finance,Bergen,78,627.76
1668,54,26,13,finance,Bergen,151,1354.08
1669,78,37,20,finance,Bergen,286,2097.9
1670,71,35,18,finance,Bergen,203,1892.24
1671,80,43,18,finance,Bergen,168,1658.16
1672,44,20,9,finance,Bergen,166,1154.86
1673,81,47,19,finance,Bergen,242,1996.26
1674,34,16,10,finance,Bergen,73,672
1675,84,39,20,finance,Bergen,248,2182.18
1676,80,38,24,finance,Bergen,221,1789.2
1677,61,27,17,finance,Bergen,197,1749.3
1678,24,14,6,finance,Bergen,69,560.56
1679,49,23,14,finance,Bergen,187,1372.56
1680,90,41,20,finance,Bergen,246,2261.98
1681,48,27,11,finance,Bergen,138,1348.48
1682,85,50,17,finance,Bergen,179,1766.24
1683,82,36,22,finance,Bergen,202,2018.8
1684,31,16,6,finance,Bergen,98,712.32
1685,50,24,10,finance,Bergen,203,1352.4
1686,67,28,15,finance,Bergen,183,1478.4
1687,55,24,13,finance,Bergen,145,1365.28
1688,47,25,10,finance,Bergen,112,975.8
1689,52,27,15,finance,Bergen,156,1434.44
1690,42,23,10,finance,Bergen,122,1165.5
1691,57,23,16,finance,Bergen,144,1209.6
1692,40,17,12,finance,Bergen,99,850.08
1693,29,16,8,finance,Bergen,64,638.12
1694,32,18,7,finance,Bergen,95,805.98
1695,32,18,9,finance,Bergen,83,726.88
1696,48,26,13,finance,Bergen,146,986.58
1697,54,30,13,finance,Bergen,157,1099.98
1698,87,49,26,finance,Bergen,204,1814.4
1699,59,32,17,finance,Bergen,168,1527.12
1700,46,26,14,finance,Bergen,160,1420.72
1701,76,35,21,finance,Bergen,217,1755.6
1702,70,40,20,finance,Bergen,153,1492.4
1703,53,23,15,finance,Bergen,130,1197.56
1704,52,21,11,finance,Bergen,118,976.08
1705,77,32,23,finance,Bergen,234,1700.16
1706,20,11,6,finance,Bergen,55,549.08
1707,86,48,26,finance,Bergen,251,1948.8
1708,85,50,19,finance,Bergen,263,1983.52
1709,57,27,15,finance,Bergen,239,1649.34
1710,35,19,11,finance,Bergen,85,791.7
1711,47,28,12,finance,Bergen,171,1181.46
1712,38,20,8,finance,Bergen,108,739.2
1713,60,32,15,finance,Bergen,169,1198.4
1714,23,13,7,finance,Bergen,94,722.4
1715,29,13,6,finance,Bergen,114,759.36
1716,31,17,7,finance,Bergen,105,739.2
1717,57,28,17,finance,Bergen,144,1228.08
1718,63,25,19,finance,Bergen,203,1707.72
1719,27,16,6,finance,Bergen,92,809.48
1720,87,47,25,finance,Bergen,328,2404.08
1721,59,29,13,finance,Bergen,140,1230.18
1722,70,30,17,finance,Bergen,198,1506.96
1723,35,14,8,finance,Bergen,111,798
1724,72,30,18,finance,Bergen,199,1411.2
1725,21,10,6,finance,Bergen,59,538.72
1726,25,11,7,finance,Bergen,81,608.02
1727,88,51,24,finance,Bergen,302,2418.92
1728,81,44,21,finance,Bergen,227,1716.96
1729,55,30,15,finance,Bergen,173,1428
1730,47,20,14,finance,Bergen,102,941.22
1731,26,13,6,finance,Bergen,68,516.6
1732,49,25,11,finance,Bergen,170,1201.9
1733,74,38,19,finance,Bergen,196,1723.96
1734,27,11,7,finance,Bergen,86,705.6
1735,74,36,18,finance,Bergen,296,2060.8
1736,52,29,12,finance,Bergen,146,1341.06
1737,46,28,13,finance,Bergen,186,1400.7
1738,84,39,17,finance,Bergen,266,2195.2
1739,77,33,23,finance,Bergen,233,2029.58
1740,37,22,9,finance,Bergen,92,894.88
1741,80,46,22,finance,Bergen,351,2362.08
1742,78,37,20,finance,Bergen,245,1701
1743,45,25,10,finance,Bergen,190,1310.4
1744,44,23,10,finance,Bergen,177,1239.7
1745,22,12,6,finance,Bergen,89,593.6
1746,59,29,16,finance,Bergen,192,1383.2
1747,26,13,6,finance,Bergen,63,617.4
1748,54,26,14,finance,Bergen,166,1539.72
1749,20,11,4,finance,Bergen,54,445.9
1750,22,13,7,finance,Trondheim,77,635.04
1751,74,34,17,finance,Trondheim,203,1435
1752,55,32,16,finance,Trondheim,138,1297.8
1753,19,11,5,finance,Trondheim,81,578.2
1754,46,20,13,finance,Trondheim,118,962.22
1755,22,12,6,finance,Trondheim,81,638.4
1756,29,14,6,finance,Trondheim,89,658.56
1757,73,32,21,finance,Trondheim,302,2010.96
1758,23,11,5,finance,Trondheim,80,562.38
1759,40,17,11,finance,Trondheim,96,866.32
1760,23,11,6,finance,Trondheim,70,492.8
1761,63,26,17,finance,Trondheim,191,1662.08
1762,50,26,13,finance,Trondheim,133,1283.38
1763,50,22,14,finance,Trondheim,199,1372.56
1764,28,11,8,finance,Trondheim,93,644.84
1765,31,16,7,finance,Trondheim,85,657.72
1766,52,24,11,finance,Trondheim,148,1023.12
1767,33,15,8,finance,Trondheim,108,846.72
1768,19,11,5,finance,Trondheim,69,524.3
1769,22,9,7,finance,Trondheim,81,622.44
1770,25,11,7,finance,Trondheim,76,638.12
1771,86,37,21,finance,Trondheim,257,2056.32
1772,86,39,19,finance,Trondheim,220,2096.64
1773,88,37,22,finance,Trondheim,208,1872.78
1774,45,21,10,finance,Trondheim,133,1127.84
1775,86,52,25,finance,Trondheim,293,2213.54
1776,23,13,7,finance,Trondheim,49,487.62
1777,89,53,26,finance,Trondheim,343,2516.64
1778,30,16,9,finance,Trondheim,86,862.4
1779,17,9,4,finance,Trondheim,54,415.8
1780,63,28,15,finance,Trondheim,153,1246.56
1781,77,43,18,finance,Trondheim,325,2221.8
1782,81,47,17,finance,Trondheim,313,2233
1783,24,14,7,finance,Trondheim,76,661.5
1784,57,27,16,finance,Trondheim,158,1190
1785,30,15,9,finance,Trondheim,105,884.52
1786,22,10,6,finance,Trondheim,85,611.8
1787,78,42,18,finance,Trondheim,266,1970.64
1788,24,11,5,finance,Trondheim,81,610.4
1789,29,17,8,finance,Trondheim,83,748.44
1790,47,19,13,finance,Trondheim,141,1183.42
1791,15,8,4,finance,Trondheim,39,332.64
1792,53,25,16,finance,Trondheim,225,1513.4
1793,56,31,15,finance,Trondheim,186,1599.36
1794,34,16,10,finance,Trondheim,128,865.2
1795,61,24,14,finance,Trondheim,173,1441.44
1796,77,36,23,finance,Trondheim,269,2113.44
1797,20,10,5,finance,Trondheim,52,460.6
1798,76,33,20,finance,Trondheim,223,1498.98
1799,49,29,11,finance,Trondheim,121,1084.02
1800,28,11,8,finance,Trondheim,94,658
1801,39,17,11,finance,Trondheim,102,994.28
1802,86,36,19,finance,Trondheim,323,2289.84
1803,17,10,5,finance,Trondheim,54,506.24
1804,83,37,18,finance,Trondheim,187,1738.8
1805,49,27,13,finance,Trondheim,196,1320.76
1806,39,20,8,finance,Trondheim,122,975.52
1807,89,43,21,finance,Trondheim,308,2163.42
1808,15,7,4,finance,Trondheim,52,367.64
1809,30,13,7,finance,Trondheim,117,791
1810,60,33,14,finance,Trondheim,256,1752.66
1811,88,44,25,finance,Trondheim,271,2461.76
1812,75,44,23,finance,Trondheim,231,1908.48
1813,29,15,8,finance,Trondheim,89,633.36
1814,20,8,5,finance,Trondheim,48,429.66
1815,74,38,19,finance,Trondheim,247,1815.66
1816,69,35,20,finance,Trondheim,214,1944.32
1817,58,23,14,finance,Trondheim,214,1556.1
1818,71,38,14,finance,Trondheim,245,1635.9
1819,39,16,10,finance,Trondheim,134,1073.8
1820,49,26,12,finance,Trondheim,176,1364.16
1821,78,31,16,finance,Trondheim,231,1680
1822,24,10,6,finance,Trondheim,52,464.8
1823,34,14,8,finance,Trondheim,99,752.64
1824,66,27,16,finance,Trondheim,156,1220.8
1825,68,28,14,finance,Trondheim,237,1647.8
1826,24,14,6,finance,Trondheim,70,677.6
